source,category,full_path
id04437,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04437/00002_id04055_wavtolip.mp4
id04437,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04437/00002_id04245_wavtolip.mp4
id04437,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04437/00002_id04374_wavtolip.mp4
id04437,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04437/00002_id05106_wavtolip.mp4
id04437,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04437/00002_id05235_wavtolip.mp4
id04540,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04540/00078_id00220_wavtolip.mp4
id04540,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04540/00078_id00359_wavtolip.mp4
id04540,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04540/00078_id00829_wavtolip.mp4
id04540,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04540/00078_id04055_wavtolip.mp4
id04540,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04540/00078_id04547_wavtolip.mp4
id04540,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04540/00078_id04705_wavtolip.mp4
id04540,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04540/00078_id04939_wavtolip.mp4
id04540,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04540/00078_id05106_wavtolip.mp4
id04540,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04540/00078_id05235_wavtolip.mp4
id04540,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04540/00078_id05980_wavtolip.mp4
id04689,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04689/00005_id00829_wavtolip.mp4
id04689,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04689/00005_id01532_wavtolip.mp4
id04689,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04689/00005_id01907_wavtolip.mp4
id04689,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04689/00005_id02838_wavtolip.mp4
id04689,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04689/00005_id03656_wavtolip.mp4
id04689,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04689/00005_id03658_wavtolip.mp4
id04689,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04689/00005_id03713_wavtolip.mp4
id04689,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04689/00005_id04376_wavtolip.mp4
id04689,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04689/00005_id04547_wavtolip.mp4
id04689,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04689/00005_id05251_wavtolip.mp4
id04705,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04705/00408_id00592_wavtolip.mp4
id04705,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04705/00408_id01907_wavtolip.mp4
id04705,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04705/00408_id02071_wavtolip.mp4
id04705,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04705/00408_id02301_wavtolip.mp4
id04705,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04705/00408_id02824_wavtolip.mp4
id04705,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04705/00408_id03569_wavtolip.mp4
id04705,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04705/00408_id03656_wavtolip.mp4
id04705,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04705/00408_id04055_wavtolip.mp4
id04705,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04705/00408_id04939_wavtolip.mp4
id04705,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04705/00408_id05252_wavtolip.mp4
id04939,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04939/00174_id00460_wavtolip.mp4
id04939,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04939/00174_id00592_wavtolip.mp4
id04939,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04939/00174_id01178_wavtolip.mp4
id04939,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04939/00174_id01532_wavtolip.mp4
id04939,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04939/00174_id02586_wavtolip.mp4
id04939,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04939/00174_id02721_wavtolip.mp4
id04939,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04939/00174_id02824_wavtolip.mp4
id04939,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04939/00174_id03569_wavtolip.mp4
id04939,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04939/00174_id04374_wavtolip.mp4
id04939,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04939/00174_id04705_wavtolip.mp4
id05106,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05106/00078_id00371_wavtolip.mp4
id05106,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05106/00078_id00460_wavtolip.mp4
id05106,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05106/00078_id00829_wavtolip.mp4
id05106,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05106/00078_id00832_wavtolip.mp4
id05106,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05106/00078_id02721_wavtolip.mp4
id05106,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05106/00078_id03569_wavtolip.mp4
id05106,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05106/00078_id03656_wavtolip.mp4
id05106,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05106/00078_id04705_wavtolip.mp4
id05106,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05106/00078_id04736_wavtolip.mp4
id05106,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05106/00078_id04939_wavtolip.mp4
id05231,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05231/00149_id00220_wavtolip.mp4
id05231,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05231/00149_id00371_wavtolip.mp4
id05231,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05231/00149_id00592_wavtolip.mp4
id05231,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05231/00149_id01783_wavtolip.mp4
id05231,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05231/00149_id02508_wavtolip.mp4
id05231,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05231/00149_id02586_wavtolip.mp4
id05231,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05231/00149_id02838_wavtolip.mp4
id05231,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05231/00149_id03569_wavtolip.mp4
id05231,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05231/00149_id04055_wavtolip.mp4
id05231,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05231/00149_id05980_wavtolip.mp4
id05251,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05251/00033_id00359_wavtolip.mp4
id05251,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05251/00033_id02508_wavtolip.mp4
id05251,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05251/00033_id02617_wavtolip.mp4
id05251,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05251/00033_id02808_wavtolip.mp4
id05251,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05251/00033_id02824_wavtolip.mp4
id05251,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05251/00033_id02948_wavtolip.mp4
id05251,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05251/00033_id03656_wavtolip.mp4
id05251,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05251/00033_id03658_wavtolip.mp4
id05251,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05251/00033_id04376_wavtolip.mp4
id05251,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05251/00033_id05252_wavtolip.mp4
id05252,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05252/00052_id00460_wavtolip.mp4
id05252,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05252/00052_id00577_wavtolip.mp4
id05252,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05252/00052_id00592_wavtolip.mp4
id05252,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05252/00052_id01661_wavtolip.mp4
id05252,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05252/00052_id02071_wavtolip.mp4
id05252,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05252/00052_id02808_wavtolip.mp4
id05252,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05252/00052_id03747_wavtolip.mp4
id05252,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05252/00052_id04374_wavtolip.mp4
id05252,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05252/00052_id04437_wavtolip.mp4
id05252,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05252/00052_id05251_wavtolip.mp4
id05980,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05980/00143_id00359_wavtolip.mp4
id05980,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05980/00143_id00592_wavtolip.mp4
id05980,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05980/00143_id01838_wavtolip.mp4
id05980,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05980/00143_id01907_wavtolip.mp4
id05980,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05980/00143_id02301_wavtolip.mp4
id05980,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05980/00143_id02508_wavtolip.mp4
id05980,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05980/00143_id02721_wavtolip.mp4
id05980,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05980/00143_id02838_wavtolip.mp4
id05980,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05980/00143_id04705_wavtolip.mp4
id05980,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id05980/00143_id04939_wavtolip.mp4
id00166,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166/00010_id00366_wavtolip.mp4
id00166,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166/00010_id00476_wavtolip.mp4
id00166,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166/00010_id00478_wavtolip.mp4
id00166,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166/00010_id00761_wavtolip.mp4
id00166,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166/00010_id01076_wavtolip.mp4
id00166,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166/00010_id01179_wavtolip.mp4
id00166,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166/00010_id01392_wavtolip.mp4
id00166,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166/00010_id01528_wavtolip.mp4
id00166,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166/00010_id01995_wavtolip.mp4
id00166,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00166/00010_id02040_wavtolip.mp4
id00173,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00173/00118_id00987_wavtolip.mp4
id00173,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00173/00118_id01170_wavtolip.mp4
id00173,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00173/00118_id01171_wavtolip.mp4
id00173,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00173/00118_id01207_wavtolip.mp4
id00173,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00173/00118_id01597_wavtolip.mp4
id00173,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00173/00118_id01691_wavtolip.mp4
id00173,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00173/00118_id01717_wavtolip.mp4
id00173,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00173/00118_id02040_wavtolip.mp4
id00173,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00173/00118_id02316_wavtolip.mp4
id00173,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00173/00118_id02494_wavtolip.mp4
id00391,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00391/00052_id00166_wavtolip.mp4
id00391,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00391/00052_id00173_wavtolip.mp4
id00391,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00391/00052_id00366_wavtolip.mp4
id00391,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00391/00052_id01530_wavtolip.mp4
id00391,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00391/00052_id01598_wavtolip.mp4
id00391,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00391/00052_id01779_wavtolip.mp4
id00391,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00391/00052_id01995_wavtolip.mp4
id00391,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00391/00052_id02296_wavtolip.mp4
id00391,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00391/00052_id02494_wavtolip.mp4
id00391,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00391/00052_id04727_wavtolip.mp4
id00475,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00475/00099_id00076_wavtolip.mp4
id00475,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00475/00099_id00701_wavtolip.mp4
id00475,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00475/00099_id01076_wavtolip.mp4
id00475,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00475/00099_id01170_wavtolip.mp4
id00475,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00475/00099_id01179_wavtolip.mp4
id00475,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00475/00099_id01521_wavtolip.mp4
id00475,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00475/00099_id01637_wavtolip.mp4
id00475,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00475/00099_id01779_wavtolip.mp4
id00475,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00475/00099_id02040_wavtolip.mp4
id00475,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00475/00099_id02296_wavtolip.mp4
id00476,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00476/00109_id00076_wavtolip.mp4
id00476,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00476/00109_id00173_wavtolip.mp4
id00476,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00476/00109_id00944_wavtolip.mp4
id00476,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00476/00109_id01521_wavtolip.mp4
id00476,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00476/00109_id01835_wavtolip.mp4
id00476,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00476/00109_id02005_wavtolip.mp4
id00476,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00476/00109_id02296_wavtolip.mp4
id00476,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00476/00109_id02316_wavtolip.mp4
id00476,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00476/00109_id02494_wavtolip.mp4
id00476,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00476/00109_id04727_wavtolip.mp4
id00478,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00478/00206_id00166_wavtolip.mp4
id00478,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00478/00206_id00478_wavtolip.mp4
id00478,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00478/00206_id00944_wavtolip.mp4
id00478,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00478/00206_id01171_wavtolip.mp4
id00478,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00478/00206_id01179_wavtolip.mp4
id00478,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00478/00206_id01528_wavtolip.mp4
id00478,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00478/00206_id01544_wavtolip.mp4
id00478,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00478/00206_id01972_wavtolip.mp4
id00478,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00478/00206_id02051_wavtolip.mp4
id00478,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00478/00206_id04727_wavtolip.mp4
id00518,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00518/00031_id00701_wavtolip.mp4
id00518,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00518/00031_id00781_wavtolip.mp4
id00518,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00518/00031_id01036_wavtolip.mp4
id00518,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00518/00031_id01179_wavtolip.mp4
id00518,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00518/00031_id01528_wavtolip.mp4
id00518,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00518/00031_id01972_wavtolip.mp4
id00518,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00518/00031_id01995_wavtolip.mp4
id00518,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00518/00031_id02040_wavtolip.mp4
id00518,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00518/00031_id02268_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id00076_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id00391_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id00830_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id00987_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id01179_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id01392_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id01597_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id01779_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id01920_wavtolip.mp4
id00701,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00701/00092_id02316_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id00475_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id00781_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id00944_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01171_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01452_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01598_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01717_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01856_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id01972_wavtolip.mp4
id00761,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00761/00072_id02342_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id00478_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id00701_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id00781_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id01171_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id01236_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id01392_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id01610_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id02316_wavtolip.mp4
id00781,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00781/00092_id02342_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id00173_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id00761_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id01452_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id01530_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id01856_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id02040_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id02051_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id02342_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id02494_wavtolip.mp4
id00830,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00830/00143_id04727_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id00166_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id00476_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id00761_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id01207_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id01637_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id01717_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id01920_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id02268_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id02342_wavtolip.mp4
id00987,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id00987/00160_id04727_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id00366_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id00475_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id01207_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id01236_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id01392_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id01521_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id01610_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id01637_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id01691_wavtolip.mp4
id01036,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01036/00010_id02040_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id00076_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id00366_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id00476_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id00987_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id01171_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id01207_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id01236_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id01530_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id01637_wavtolip.mp4
id01076,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01076/00005_id04727_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id00166_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id00761_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id01076_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id01521_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id01691_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id01717_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id01995_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id02005_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id02296_wavtolip.mp4
id01171,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01171/00053_id02342_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id00478_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id00781_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id01179_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id01521_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id01530_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id01544_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id01598_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id01779_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id02316_wavtolip.mp4
id01207,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01207/00320_id04727_wavtolip.mp4
id01452,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01452/00001_id00166_wavtolip.mp4
id01452,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01452/00001_id00476_wavtolip.mp4
id01452,D,FakeAVCeleb/FakeVideo-FakeAudio/African/men/id01452/00001_id00478_wavtolip.mp4
